id	name	value	node	created_at	updated_at
302	PERMANENT ADDRESS	3	mailing_address	2018-12-28 00:00:00	2018-12-28 00:00:00
311	ANESTHETIST	ANES	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
312	ARCHITECT	A	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
313	ASTROLOGER	AST	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
314	AUTO SPARE DEALERS	AUT	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
315	BAMS	BAMS	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
316	BHMS	BHMS	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
317	BUILDERS AND DEVELOPERS	BD	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
318	BUILDING MATERIAL SUPPLIERS	BMS	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
319	CABLE TV OPERATORS	CTV	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
320	CHARTERED ACCOUNTANT	C	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
321	CHIT FUND OPERATORS / SE OPERATING FINANCE BUSINESS	CHF	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
322	COMMISSION AGENTS	COMA	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
323	COMPANY SECRETARY	COMSEC	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
324	CONSULTANTS OPERATING FROM RESIDENCE	CON	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
325	CONSULTING ENGINEER	CONENG	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
326	CONTRACTORS (ALL TYPES)	CNST	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
327	DENTIST (BDS)	DENT	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
328	DENTIST (MDS)	DENTMD	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
329	DIAGNOSTIC CENTERS	DC	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
330	DOCTOR	D	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
331	DSA	DS	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
332	FILM INDUSTRY RELATED PEOPLE	FILM	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
333	GARAGE OWNER	GO	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
334	INSURANCE AGENT	IA	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
335	LABOUR CONTRACTORS	LC	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
336	LAWYER	LA	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
337	MANPOWER CONSULTANTS	MC	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
338	MANUFACTURING	M	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
339	MASSAGE PARLOURS /BEAUTY PARLOUR	MP	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
340	MBBS Doctor	160	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
341	MIGRATED NATURE OF BUSINESS	OTH	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
342	MIGRATED NATURE OF BUSINESS	OTHERS	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
343	MOTOR TRAINING SCHOOL	MTS	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
344	OCTROI/RTO AGENTS	OCT	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
345	OWNERS OF PRIVATE SECURITY SERVICES AGENCIES	OWPS	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
346	PETROL PUMP OWNER	PPO	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
347	PHYSIOTHERAPIST	PHYS	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
348	POLITICIANS	POL	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
349	POST GRADUATE DOCTOR (MD/MS/DM/SPECIALIST)	159	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
350	REAL ESTATE AGENTS	REA	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
351	RECOVERY AGENT	RA	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
352	RETAILER	R	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
353	SERVICES	S	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
354	SMALL NON BRANDED COURIER COMPANIES	NONB	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
355	SMALL TIME COURIER COS	STCC	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
356	SMALL TRAVEL AGENTS/TOUR OPERATORS/TOUR TAXI OPERATORS	SMAG	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
357	STAND ALONE STD / XEROX BOOTH OWNERS	STD	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
358	STOCK BROKERS	SB	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
359	TRADING	T	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
360	WHOLESALER	W	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
361	WINE SHOP OWNERS/BAR RESTAURANT OWNERS	WINE	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
362	YOUNG INSURANCE AGENTS < 30 YEARS	YIA	nature_of_business	2027-12-18 00:00:00	2027-12-18 00:00:00
363	JOINT	J	ownership_type	2018-12-28 00:00:00	2018-12-28 00:00:00
364	SINGLE	S	ownership_type	2018-12-28 00:00:00	2018-12-28 00:00:00
371	2 AND 3 WHEELERS	522	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
372	ABRASIVES AND GRINDING	504	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
373	ADHESIVE	566	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
374	ADVERTISING	693	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
376	AGRICULTURAL IMPLEMENTS	659	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
377	AIR-CONDITIONERS AND REFRIGERATORS	580	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
380	ALUMINUM - WIRES AND FOILS	696	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
381	ALUMINUM PRODUCTS - EXTRUDED PROD	695	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
382	ALUMINUM PRODUCTS - OTHERS	700	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
384	APPARELS	737	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
389	AUTO ANCILLARIES -GENERAL	525	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
392	AYURVEDIC AND UNANI HERBS	592	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
393	BAKERY SWEETS - NO RETAIL SHOP	531	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
394	BAKERY SWEETS - WITH OWN SHOP	532	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
395	BAKERY SWEETS - WITH RENTED SHOP	533	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
396	BATHROOM FITTINGS- BRANDED	534	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
397	BATHROOM FITTINGS- UNBRANDED	535	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
398	BEARINGS	644	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
399	BED AND TABLE LINEN	768	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
402	BLANKETS, CARPETS, RUGS AND MATS	769	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
405	BOTTLED WATER	612	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
408	BROKERAGE HOUSES	540	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
409	BUSINESS AND ASSETS MGMT SERV	544	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
410	CAPS AND LIDS	662	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
411	CAR RENTAL SERVICES	528	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
412	CASSETTES AND CD	607	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
413	CASTINGS AND FORGINGS	697	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
414	CELLULAR MOBILE PHONE SERVICES	760	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
415	CEMENT	557	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
417	CERAMICS TILES AND SANITARY WARES	559	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
418	CLOCKS ANDWATCHES	742	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
421	COFFEE - TRADER	506	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
424	COMMUNICATON SERVICES	761	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
425	COMPRESSORS AND PUMP	645	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
426	COMPUTER - EDUCATION	571	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
427	COMPUTER HARDWARE - ASSEMBLER	572	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
428	COMPUTER HARDWARE - COMPONENTS	573	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
429	COMPUTER HARDWARE - RETAILER	574	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
430	COMPUTER HARDWARE - UNBRANDED	575	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
431	CONFECTIONERY- BRANDED	568	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
432	CONFECTIONERY- UNBRANDED	569	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
433	CONSTRUCTION	577	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
434	CONSTRUCTION EQUIPMENT	578	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
435	CONSUMER DURABLES	849	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
436	CONSUMER ELECTRONICS - BRANDED GOOD	641	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
437	CONSUMER ELECTRONICS - SPARE PART	640	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
438	CONSUMER ELECTRONICS - UNBRANDED	579	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
440	COTTON TEXTILES	764	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
441	COURIER	778	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
443	CYCLE AND ACCESSORIES	536	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
444	DAIRY	615	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
445	DAIRY MACHINERY	663	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
453	DRUGS AND PHARMACEUTICALS RETAILER	587	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
454	DRY CELLS	750	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
455	DUSTERS / SPRAYER	664	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
456	DYES AND PIGMENTS	593	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
457	EDIABLE OILS AND SOLVENT EXTRACTS	851	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
458	EDITABLE OILS AND. SOLVENT EXTRACTS	616	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
460	ELECTRICAL APPLIANCES - UNBRANDED	596	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
461	ELECTRICAL APPLIANCES- BRANDE	595	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
462	ELECTRICAL APPLIANCES- SPARE PART	597	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
463	ELECTRICAL MACHINERY	600	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
466	EVENT MANAGEMENNT SERVICES	546	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
470	FERTILIZERS	560	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
473	FLORICULTURE	507	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
474	FMCG FOOD PRODUCT	610	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
475	FMCG TOILETERIES	611	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
476	FOOD PROCESSING	614	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
477	FOOD PRODUCTS	624	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
478	FOOTWEAR	627	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
479	FUEL DEALERS	628	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
480	GAS CYLINDERS / CONTAINERS	719	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
482	GEMS AND JEW ELLERY	631	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
483	GENERATORS, TRANSFORMERS AND SWIT	667	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
485	GLASS AND GLASS PRODUCTS - TABLEWAR	633	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
487	GOOD TRANSPORT SERVICES -HIRE VEHI	780	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
488	GOOD TRANSPORT SERVICES -OWNS VEHI	781	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
489	HAND PUMP	668	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
490	HAND TOOLS	669	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
494	HOME FURNITURE AND FURNISHING - MAN	629	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
495	HOME FURNITURE AND FURNISHING -RET	630	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
496	HOSPITAL AND DIAGNOSTIC CENTERS	639	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
497	HOTEL AND RESTAURANTS	626	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
501	INDUSTRIAL MACHINERY - OTHERS	670	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
504	INTERNET SERVICES	762	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
505	INVERTER	642	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
506	IRON AND STEEL	699	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
509	JUTE TEXTILES	765	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
510	KITCHEN AND SANITARY ITEMS	634	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
512	LEATHER AND LEATHER PRODUCT	692	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
513	LEGAL SERVICES	733	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
515	LPG STORAGE AND DISTRIBUTION	724	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
516	LUBRICANTS - BRANDED	722	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
517	LUBRICANTS -UNBRANDED	723	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
518	LUGGAGE - BRANDED	743	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
519	LUGGAGE - UNBRANDED	744	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
520	MACHINE TOOLS	648	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
522	MAINTENANCE OF BUILDINGS	738	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
523	MANAGEMENT CONSULTANCY SERVICES	549	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
524	MARBLE AND GRANITE	706	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
526	MARBLE AND GRANITE -DOMESTIC	707	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
527	MARBLE AND GRANITE-GANG SAW UNITS	708	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
528	MARINE FOODS	617	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
531	MATERIAL HANDLING EQUIPMENTS	649	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
532	MECHINICAL AND ELECTRICAL EQUIPEMEN	673	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
534	MEDICAL EQUIPMENT	588	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
535	MEDICAL SUPPLIES - DISPOSABLES	589	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
536	MEDICAL SUPPLIES - SL	590	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
545	MINING,CONSTRUCTION AND EARTH MOVIN	675	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
547	MOTORS AND GENERATORS	650	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
549	NON ALCOHOLIC BEVERAGES	613	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
552	NON-ELECTRICAL MACHINERY	676	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
555	OFFICE STATIONERY -DOMESTIC	756	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
558	OPTICIANS	746	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
559	ORGANIC AND INORGANIC CHEMICALS	561	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
560	OTHER AGRICULTURAL CORP	516	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
561	OTHER COMMUNICATION SERVICES	554	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
562	OTHER INDUSTRIES	713	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
563	OTHER PROFESSIONALS	734	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
564	OTHER TEXTILES	770	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
565	OTHER TEXTILES PRODUCTS	771	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
566	PACKAGING - FOIL PACKAGING	715	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
567	PACKAGING - GLASS CONTAINER	716	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
568	PACKAGING - MACHINE MFG	651	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
569	PACKAGING - PAPER PACKAGING	717	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
570	PACKAGING- PLASTIC CONTAINERS	718	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
571	PAINTS AND VARNISHES	720	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
572	PAPER AND PAPER PRODUCTS	721	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
574	PESTICIDES	562	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
575	PETROL PUMPS	848	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
577	PHOTOCOPIERS AND SERVICES	751	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
578	PHOTOGRAPHIC AND ALLIED PRODUCTS	747	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
580	PLASTIC  - UNBRANDED	728	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
581	PLASTIC - HOUSEHOLD	730	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
582	PLASTIC PRODUCTS - BRANDED	725	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
583	PLASTIC PRODUCTS - COMMERCIAL	726	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
585	PLUMBING AND ALLIED SERVICES	739	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
589	POULTRY AND MEAT PRODUCTS - HATCHER	619	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
590	POULTRY AND MEAT PRODUCTS - POULTRY	620	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
591	POWER TILLERS	677	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
595	PRINTING MACHINERY	679	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
598	RAILWAY TRANSPORT	785	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
601	RAZORS AND BLADES	752	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
606	RENTING SERVICES	714	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
607	REPAIR SERVICES	740	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
609	RICE	518	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
610	RICE MILL MACHINERY	680	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
611	RUBBER AND PLASTIC PROD MACHINERY	681	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
612	RUBBER INDUSTRY	741	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
613	RUBBER MANUFACTURING MACHINERY	682	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
614	SACKS AND BAGS	772	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
615	SALT	625	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
616	SANITARY TOWELS	773	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
617	SAW BLADES	683	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
619	SCREWS, BOLTS, NUTS ETC	635	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
620	SEEDS	519	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
621	SEWING MACHINES	684	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
624	SILK TEXTILES	774	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
626	SOLAR APPLIANCES	643	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
627	SOLAR ENERGY	603	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
628	SOYA BEAN PRODUCTS	621	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
629	SPECIALTY CHEMICALS	565	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
630	SPICES DRY FRUITS PACKAGED SPICES	508	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
631	SPICES/DRY FRUITS - DRY FRUITS	509	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
632	SPICES/DRY FRUITS - SPICES	510	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
633	SPORTS GOODS	754	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
634	STARCHES	511	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
635	STORAGE AND WAREHOUSING	791	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
636	STORAGE BATTERIES	653	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
637	SUGAR - WHOLESALER	512	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
638	SUGAR -DISTRIBUTOR	513	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
640	TAX AND AUDIT	735	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
641	TEA	514	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
642	TECHNICAL CONSULTANCY AND ENG SERV	736	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
643	TELECOM DISTRIBUTOR - ACCESSORIES	757	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
644	TELECOM DISTRIBUTOR - HANDSETS	758	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
645	TELECOM NETWORKING EQUIPMENT	759	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
646	TEXTILES - SYNTHETIC	766	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
647	TEXTILES MACHINERY	654	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
648	TEXTURED YARN	775	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
650	TOBACCO TOB PRODUCTS	515	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
651	TOURS AND TRAVEL SERV - PACKAGE	776	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
652	TOURS AND TRAVEL SERV -IATA COMMISS	777	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
653	TRACTORS DEALERS	655	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
656	TRANSPORT EQUIPMENT	687	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
658	TYRES	790	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
659	VALVES	688	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
660	VEGETABLES AND OTHERS	520	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
661	WEAVING MACHINES	689	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
662	WELDING ELECTRODES	658	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
663	WELDING MACHINERY	657	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
665	WIRELESS INFRASTRUCTURE SERVICES	763	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
666	WIRES AND CABLES	793	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
668	WOOD AND WOOD PRODUCTS	795	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
669	WOOLEN TEXTILES	767	industry_type	2027-12-18 00:00:00	2027-12-18 00:00:00
670	CORPORATE	6	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
671	EMPLOYEE	19	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
673	HOUSE WIFE	1	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
677	NON-INDIVIDUAL	3	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
679	OTHERS	22	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
680	PENSIONER	23	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
681	PRIORITY SECTOR LENDING	11	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
682	PROFESSIONAL	5	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
683	SALARIED	4	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
684	SELF EMPLOYED	2	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
694	STUDENT	25	customer_type	2027-12-18 00:00:00	2027-12-18 00:00:00
695	North	North	region	2018-12-28 00:00:00	2018-12-28 00:00:00
696	East	East	region	2018-12-28 00:00:00	2018-12-28 00:00:00
697	West	West	region	2018-12-28 00:00:00	2018-12-28 00:00:00
698	South	South	region	2018-12-28 00:00:00	2018-12-28 00:00:00
699	HUF	6	constitution	2027-12-18 00:00:00	2027-12-18 00:00:00
700	INDIVIDUAL	1	constitution	2027-12-18 00:00:00	2027-12-18 00:00:00
