name	category	isActive	businessUnit	employer_id	code
ABERCROMBIE AND KENT (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YaJUAU	45196
ABG APPAREL PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YaLUAU	45198
ABG CEMENT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YaMUAU	45199
ABG ENGINEERING AND CONSTRUCTIONS L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YaNUAU	45200
ABG INFRALOGISTICS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YaOUAU	45201
ABG KOLKATA CONTAINER TERMINAL P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YZJUA2	45202
ABG RESOURCES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdfUAE	45203
ABHAY COTEX PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdgUAE	45204
ABHAY SAI CONSULTANTS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdhUAE	45205
ABHAY TELE ENGINEERING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdiUAE	45206
ABHAYAM PHARMACEUTICALS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdjUAE	45207
ABHIAYA MARKETING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdkUAE	45208
ABHIJEET FERROTECH LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdmUAE	45210
ABHIJEET PROJECTS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdnUAE	45211
ABHILASHA TEX CHEM PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdoUAE	45212
ABHINAND COMPUTER SERVICES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdpUAE	45213
ABHINAV PLACEMENT CONSULTANTS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdqUAE	45214
ABHIPRA CAPITAL LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdrUAE	45215
ABHISHEK INDUSTRIES TRIDENT GROUP	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdsUAE	45216
ABHISHEK KNITWARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdtUAE	45217
ABHISHRI PACKAGING PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YduUAE	45218
ABHITECH ENERGYCON LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdvUAE	45219
ABHITEX INTERNATIONAL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdwUAE	45220
ABHRACLOUD SOFTWARES (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdxUAE	45221
ABHU DHABI COMMERCIAL BANK	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdyUAE	45222
ABIBA SYSTEMS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdzUAE	45223
ABICOR BINZEL PRODUCTION (I) P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye0UAE	45224
ABICOR BINZEL TECHNOWELD PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye1UAE	45225
ABILITY MATTERS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye2UAE	45226
ABINBEV (I) PVT LTD	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye3UAE	45227
ABIS EXPORTS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye4UAE	45228
ABIS INFORMATION TECHNOLOGIES P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye5UAE	45229
ABI-SHOWTECH (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye6UAE	45230
ABK SOFTWARE SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye7UAE	45231
ABL INFRASTRUCTURE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye8UAE	45232
ABM KNOWLEDGE WARE LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Ye9UAE	45233
ABM TRAVELS AND TOUR PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeAUAU	45234
ABN AMRO BANK	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeBUAU	45235
ABN AMRO CENTRAL ENTERPRISE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeCUAU	45236
ABN AMRO HOLDING	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeDUAU	45237
ABOTT HEALTH CARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeEUAU	45238
ABOTT MEDICAL OPTICS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeFUAU	45239
ABOVE SOLUTIONS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeGUAU	45240
ABP PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeHUAU	45241
ABPS INFRASTRUCTURE ADVISORY P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeIUAU	45242
ABRA MOTORS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeJUAU	45243
ABS INDS VERIFICATION I	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeKUAU	45244
ABSA BANK LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeLUAU	45245
ABSOLUT DATA RES & ANALYTICS SOL PL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeMUAU	45246
ABSOLUTE COMPUTECH PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeNUAU	45247
ABSOLUTE FACILITY MGT SERVICES P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeOUAU	45248
ABSOTHERM FACILITY MGT PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YePUAU	45249
ABT ASSOCIATES INIDIA PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeQUAU	45250
ABT INDUSTRIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeRUAU	45251
ABU DHABI COMMECIAL BANK	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeSUAU	45252
ABW INFRUSTRUCTURE LTDABW GROUP	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeTUAU	45253
ACADAMY OF MGT STUDIES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeUUAU	45254
ACADEMY OF BUSINESS ADMINISTRATION	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeVUAU	45255
ACADEMY OF SAFEWORK PRACTICES P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeWUAU	45256
ACATON (I) IT PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeXUAU	45257
ACB (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeYUAU	45258
ACC BRIDGESTONE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeZUAU	45259
ACC CONCRETE LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeaUAE	45260
ACC FIN BUSINESS SOLUTIONS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YebUAE	45261
ACC LTD	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YecUAE	45262
ACC SIMPLEX INFRASTRUCTURES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YedUAE	45263
ACCEL FRONTLINE LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeeUAE	45264
ACCELCIA BUSINESS SERVICES (I) P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YefUAE	45265
ACCELERE DEVELOPMENT SOLUTIONS P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YegUAE	45266
ACCELETRADE TECHNOLOGIES PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YehUAE	45267
ACCELTREE SOFTWARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YeiUAE	45268
ACCELYA KALE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YdeUAE	45269
ACCELYA KALE SOLUTIONS LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi1UAE	45270
ACCENT CONTROLS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi2UAE	45271
ACCENT HOTELS PVT. LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi3UAE	45272
ACCENT METALS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi4UAE	45273
ACCENT PHARMA	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi5UAE	45274
ACCENTIA OAK TECH LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi6UAE	45275
ACCENTURE CONSULTING	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi7UAE	45276
ACCENTURE SOLUTIONS PRIVATE LIMITED	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi8UAE	45277
ACCESS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yi9UAE	45278
ACCESS CADD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiAUAU	45279
ACCESS HEALTHCARE SERVICES PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiBUAU	45280
ACCION LABS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiCUAU	45281
ACCIONA ENERGY (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiDUAU	45282
ACCLARIS BUSINESS SOLUTION PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiEUAU	45283
ACCOLET ADVISORS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiFUAU	45284
ACCOLITE SOFTWARE (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiGUAU	45285
ACCOR ADVANTAGE PLUS MARKTG(I)PL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiHUAU	45286
ACCORD COMMUNICATIONS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiIUAU	45287
ACCORD FINANCIAL SERVICES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiJUAU	45288
ACCORD FINTECH PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiKUAU	45289
ACCORD MARINE MGT PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiMUAU	45291
ACCORD SOFTWARE AND SYSTEMS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiNUAU	45292
ACCPRO CONSULTANTS AND ADVISORS P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiOUAU	45293
ACCRETIVE HEALTH SERVICES PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiPUAU	45294
ACCU SHARP CUTTING TOOLS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiQUAU	45295
ACCULOGIX SOFTWARE SOLUTIONS PVT	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiRUAU	45296
ACCUMENT OVERSEAS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiSUAU	45297
ACCUMETRIC SILICONES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiTUAU	45298
ACCURA CARE PHARMACEUTICALS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiUUAU	45299
ACCURATE DEVELOPERS PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiVUAU	45300
ACCURATE SOLUTIONS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiWUAU	45301
ACCURATE STELL FORGINGS (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiXUAU	45302
ACCUREX BIOMEDICAL PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiYUAU	45303
ACCUSOL TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiZUAU	45304
ACCUSPEED ENGINEERING DESIGN SERV L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiaUAE	45305
ACCUTEST RES LABORATORIES I PL	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YibUAE	45306
ACD AUTOMOTIVE (I) P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YicUAE	45307
ACE BIO MED PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YidUAE	45308
ACE BPO SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YieUAE	45309
ACE CALDERYS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YifUAE	45310
ACE CUSTOMER SERVICE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YihUAE	45312
ACE DESIGNERS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiiUAE	45313
ACE GLASS CONTAINERS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YijUAE	45314
ACE HARDWARE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YikUAE	45315
ACE INNOVATORS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YilUAE	45316
ACE KUDALE CAR PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YimUAE	45317
ACE LABORATORIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YinUAE	45318
ACE LPG CAR KITS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YioUAE	45319
ACE MANUFACTURING SYSTEMS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YipUAE	45320
ACE MARKETING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiqUAE	45321
ACE MGT SERVICES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YirUAE	45322
ACE SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YisUAE	45323
ACE SOFTWARE SOLUTIONS I PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YitUAE	45324
ACE TYRES LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiuUAE	45325
ACEBRIGHT (I) PHARMA PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YivUAE	45326
ACELLERE SOFTWARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiwUAE	45327
ACER (I)	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YixUAE	45328
ACER MOTORS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YiyUAE	45329
ACER SOFTWARE P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005YizUAE	45330
ACESOFT LABS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yj0UAE	45331
ACETEK SOLUTIONS INC	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yj1UAE	45332
ACETOCHEM PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yj2UAE	45333
ACG ASSOCIATED CAPSULES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yj3UAE	45334
ACG PHARMAPACK PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yj4UAE	45335
ACG VALUE LINKS LLP LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Yj5UAE	45336
ACHALA IT SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THHUA2	45337
ACHARIYA WORLD CLASS EDU INST	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THIUA2	45338
ACHENCK ROTEC (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THJUA2	45339
ACHIEVER APPARELS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THKUA2	45340
ACHIEVERS (I)	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THLUA2	45341
ACHIEVERS FINANCIAL SOLUTIONS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THMUA2	45342
ACHIEVERS ZONE (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THNUA2	45343
ACHILLES INFOTECH PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THOUA2	45344
ACHINDRA ONLINE MARKETING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THPUA2	45345
ACHIRA LABS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THQUA2	45346
ACI INFOCOM LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THRUA2	45347
ACI WORLDWIDE SOLUTIONS PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THSUA2	45348
ACIDAES SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THTUA2	45349
ACL MOBILE LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THUUA2	45350
ACLIV TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THVUA2	45351
ACME (I) MICROSYS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THWUA2	45352
ACME CLEANTECH SOLUTIONS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THXUA2	45353
ACME ENTERPRISSES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THYUA2	45354
ACME FITNESS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THZUA2	45355
ACME INFOTECH	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THaUAM	45356
ACME REFRIGERATION COMPANY	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THbUAM	45357
ACME SOLUTIONS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THcUAM	45358
ACME TELE POWER LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THdUAM	45359
ACMI INDUSTRIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THeUAM	45360
ACMIC INTERACTIVE SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THfUAM	45361
ACO SYSTEMS AND SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THgUAM	45362
ACONEX (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THhUAM	45363
ACORIS RESEARCH LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THiUAM	45364
ACP BILLING SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THjUAM	45365
ACPL DESIGN LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THkUAM	45366
ACPL JEWELS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THlUAM	45367
ACRASTYLE CONTROLS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THmUAM	45368
ACREATY MGT CONSULTANT PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THnUAM	45369
ACRIS TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THoUAM	45370
ACRO HR SOLUTIONS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THpUAM	45371
ACRO PAINTS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THqUAM	45372
ACROSS & BEYOND DEVP CONSULTANCY PL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THrUAM	45373
ACROTREND SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THsUAM	45374
ACROW (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THtUAM	45375
ACRYSIL LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THuUAM	45376
ACS ADVISORY SERVICES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THvUAM	45377
ACS GLOBAL TECH SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THwUAM	45378
ACS SHIPPING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THxUAM	45379
ACSSEL CONSULTANTS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THyUAM	45380
ACT INFRAPORT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005THzUAM	45381
ACT ON SOFTWARE (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI0UAM	45382
ACTAVIS PHARMA DEVP CENTRE PL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI1UAM	45383
ACTAVIS PHARMA MANUFACTURING P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI2UAM	45384
ACTECH INFORMATION SYSTEM LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI3UAM	45385
ACTIA (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI4UAM	45386
ACTIANCE (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI5UAM	45387
ACTIFIO TECHNOLOGIES I PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI6UAM	45388
ACTION BRIDGEGAP CONSTRUCTIONS P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI7UAM	45389
ACTION CONSTRUCTION EQUIPMENT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI8UAM	45390
ACTION INDUSTRIAL CORPORATION	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TI9UAM	45391
ACTIS BIOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TIAUA2	45392
ACTIS GLOBAL SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005TIBUA2	45393
